K values
6764.285714285714
3824.0
4729.428571428571
5370.714285714286
7567.571428571429
4909.428571428571
3154.7142857142853
6267.0
5460.714285714286
4410.285714285714
6236.0
4113.142857142857
6601.142857142857
5505.714285714286
6853.285714285714
5865.857142857143
5851.857142857143
4839.428571428571
4441.285714285714
7325.428571428571
4428.285714285714
5611.714285714286
5369.714285714286
3514.857142857143
3853.0
4538.285714285714
4868.428571428571
4880.428571428571
5195.571428571429
6651.142857142857
3995.142857142857
4437.285714285714
6710.142857142857
5468.714285714286
5901.857142857143
3660.0
4849.428571428571
5799.857142857143
5883.857142857143
6581.142857142857
4025.142857142857
6191.0
3821.0
3922.0
4850.428571428571
4196.142857142857
7495.571428571429
4161.142857142857
5441.714285714286
2651.5714285714284
3126.7142857142853
6245.0
6169.0
5209.571428571429
6225.0
5117.571428571429
5525.714285714286
5614.714285714286
5784.857142857143
6079.0
5164.571428571429
5476.714285714286
4816.428571428571
4522.285714285714
5419.714285714286
6217.0
4085.142857142857
5500.714285714286
5549.714285714286
5246.571428571429
4837.428571428571
4415.285714285714
4382.142857142857
4739.428571428571
3837.0
4745.428571428571
5804.857142857143
3846.0
3061.7142857142853
6530.142857142857
4755.428571428571
4966.428571428571
6142.0
5105.571428571429
6569.142857142857
5170.571428571429
4234.142857142857
4520.285714285714
5291.571428571429
6564.142857142857
5572.714285714286
6568.142857142857
6153.0
6216.0
5795.857142857143
6010.857142857143
3796.0
4904.428571428571
6546.142857142857
4389.285714285714
6217.0
4716.428571428571
5790.857142857143
5772.857142857143
4407.285714285714
4188.142857142857
5128.571428571429
4773.428571428571
5874.857142857143
3945.142857142857
4144.142857142857
3972.142857142857
5592.714285714286
6213.0
4107.142857142857
4067.142857142857
4716.428571428571
4551.285714285714
5940.857142857143
7201.428571428571
4483.285714285714
4762.428571428571
5170.571428571429
5815.857142857143
5471.714285714286
4636.285714285714
3505.857142857143
3055.7142857142853
5549.714285714286
7016.285714285714
3424.857142857143
4205.142857142857
4365.285714285714
4836.428571428571
3304.857142857143
6104.0
4530.285714285714
5937.857142857143
4572.285714285714
6204.0
5327.571428571429
5226.571428571429
4769.428571428571
5986.857142857143
6550.142857142857
5062.571428571429
5306.571428571429
5247.571428571429
3486.857142857143
5883.857142857143
4796.428571428571
6627.142857142857
4773.428571428571
4868.428571428571
6113.0
3176.7142857142853
6893.285714285714
5099.571428571429
6140.0
3769.0
3360.857142857143
4263.142857142857
5772.857142857143
3776.0
4478.285714285714
3813.0
5938.857142857143
6570.142857142857
5849.857142857143
4480.285714285714
5486.714285714286
4745.428571428571
4781.428571428571
4116.142857142857
3825.0
5210.571428571429
5019.571428571429
6582.142857142857
3754.0
6642.142857142857
6526.142857142857
4778.428571428571
4275.142857142857
5674.714285714286
3673.0
6754.285714285714
5196.571428571429
5131.571428571429
4773.428571428571
6213.0
5664.714285714286
5559.714285714286
5046.571428571429
4468.285714285714
5773.857142857143
5107.571428571429
4572.285714285714
4081.142857142857
5924.857142857143
5162.571428571429
4833.428571428571
5166.571428571429
4422.285714285714
4743.428571428571
5063.571428571429
5464.714285714286
5563.714285714286
5491.714285714286
5510.714285714286
6496.142857142857
5505.714285714286
4463.285714285714
3506.857142857143
5122.571428571429
4847.428571428571
4718.428571428571
3894.0
4891.428571428571
5037.571428571429
5046.571428571429
6477.142857142857
6439.142857142857
4383.285714285714
5854.857142857143
6448.142857142857
6245.0
4205.142857142857
4213.142857142857
5446.714285714286
6559.142857142857
4743.428571428571
4455.285714285714
4411.285714285714
4452.285714285714
5873.857142857143
6853.285714285714
4566.285714285714
7017.285714285714
6587.142857142857
6464.142857142857
3761.0
5101.571428571429
3350.857142857143
3605.0
4996.428571428571
5934.857142857143
